Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
6194,VA,Alternative Fuel and Fuel-Efficient Vehicle Acquisition Plan,"Virginia Department of General Services (DGS) policies and procedures
must include guidelines for the purchase of fuel-efficient, low
emissions, commonwealth-owned vehicles, as well as guidelines for
leasing vehicles that give a preference to compact, fuel-efficient, and
low emissions vehicles. By January 1, 2012, DGS was required to
establish a plan to replace commonwealth-owned or operated vehicles with
vehicles that operate using natural gas, electricity, or other
alternative fuels, to the greatest extent reasonable, considering
available infrastructure, vehicle location and use, capital and
operating costs, and potential for fuel savings. All commonwealth
agencies and institutions must cooperate with DGS in developing and
implementing the plan. (Reference [Virginia
Code](http://leg1.state.va.us/000/src.htm) 2.2-1176 and Executive Order
19, 2010)",2010-06-01 00:00:00 UTC,2011-04-06 00:00:00 UTC,FALSE,45,Laws and Regulations,,,,2013-03-01 00:00:00 UTC,,,BIOD|ETH|ELEC|EFFEC|HEV|HY|NG|PHEV|LPG,,REQ,FLEET,http://leg1.state.va.us/000/src.htm|http://www.lva.virginia.gov/public/EO/
6209,WA,Plug-In Electric Vehicle (PEV) Demonstration Grants,"The Washington Department of Commerce (Department) administers
the Vehicle Electrification Demonstration Grant Program as part
of the Energy Freedom Program. Eligible applicants include state
agencies, public school districts, public utility districts, or
political subdivisions of the state. The Department may award
grants for projects involving the purchase or conversion of
existing vehicles to PEVs for use in an applicant's fleet or
operations. Additional eligibility requirements apply. As of
March 2014, funding is not available. (Reference Revised Code of
Washington ( http://apps.leg.wa.gov/rcw/ ) 43.325.110)",2007-05-07 00:00:00 UTC,,FALSE,25,State Incentives,,,,2014-03-01 00:00:00 UTC,,,AFTMKTCONV|ELEC|HEV|PHEV,GNT,,FLEET,http://apps.leg.wa.gov/rcw/
6218,IN,Alternative Fuel Vehicle (AFV) Manufacturer Tax Credit,"The Indiana Economic Development Corporation (IEDC) may award tax
credits under the Hoosier AFV Manufacturer Tax Credit to foster job
creation, reduce dependence on imported energy sources, and reduce air
pollution resulting from the manufacture or assembly of light-duty AFVs
in Indiana. AFV manufacturers are eligible for tax credits of up to 15%
of qualified investments, which include expenditures in the state that
are reasonable and necessary for the manufacture or assembly of AFVs. To
be eligible, the manufacturer must compensate its employees at least
150% of the state's hourly minimum wage and agree to maintain operations
for at least 10 years. Additional restrictions apply. For the purpose of
this incentive, AFVs are defined as vehicles designed to operate on E85,
biodiesel, natural gas, liquefied petroleum gas (propane), hydrogen,
methanol, coal-derived liquid fuels, non-alcohol fuels derived from
biological material, P-Series fuels, or electricity. IEDC must review
and approved applications for this incentive. The credit applies to
taxable years beginning after December 31, 2006, and before December 31,
2016. Unused credits may be carried forward for up to nine consecutive
taxable years. Reference [Indiana
Code](http://www.in.gov/legislative/ic/code/) 6-3.1-31.9)",2007-05-11 00:00:00 UTC,2012-03-10 00:00:00 UTC,FALSE,30,State Incentives,,,2016-12-31 00:00:00 UTC,,,,ETH|ELEC|HY|NG|PHEV|LPG,TAX,,MAN,http://www.in.gov/legislative/ic/code/
6225,IA,Alternative Fuel Production Loans,"The [Value-Added Agriculture
Program](https://www.extension.iastate.edu/valueaddedag/) offers a
combination of forgivable and traditional low-interest loans for
business projects involving the production of alternative fuels. The
mixture of forgivable and low-interest loans varies according to the
size of the award. Research and development projects are not eligible
for this program.
",,,FALSE,45,State Incentives,,,2013-05-01 00:00:00 UTC,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,LOANS,,AFP,
6238,TX,Electric Vehicle (EV) Rebates,"Central Texas Clean Cities and Austin Energy offer an EV rebate
to Austin Energy customers who purchase qualifying EVs, electric
scooters, or electric bicycles from approved dealers. Applicants
may receive the following rebates: $500 for all-electric vehicles
including neighborhood electric vehicles; $250 for all-electric
scooters or motorcycles capable of achieving more than 40 miles
on a single charge at street-legal speeds; $100 for all-electric
scooters capable of achieving up to 20 miles on a single charge;
and $150 for all-electric bicycles capable of achieving up to 20
miles on a single charge. Rebate funding is limited and valid
until March 31, 2009.",,,FALSE,100,Utility/Private Incentives,,,2009-03-31 00:00:00 UTC,,,,ELEC|PHEV,RBATE,,IND,
6253,AL,Alternative Fuels Promotion and Information,"The Center for Alternative Fuels (Center) promotes alternative fuels as
viable energy sources in the state. The Center must assess the current
status and development of sources of alternative fuels, ensuring that
all alternative fuels sold in the state meet ASTM standards, and act as
an information center for alternative fuels and a clearinghouse for
available federal grant funding for alternative fuel development. The
Center may administer a grant program using income tax check-off program
funds from the Alabama Alternative Fuels and Research Development Fund.
For more information, refer to the [Center for Alternative
Fuels](http://agi.alabama.gov/divisions/executive/center-for-alternative-fuels)
website. (Reference Code of Alabama 2-2-90 and 2-2-91)",2007-06-14 00:00:00 UTC,,FALSE,40,Laws and Regulations,,2017-06-28 20:48:03 UTC,,2017-06-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,,OTHER,AFP|PURCH,http://alisondb.legislature.state.al.us/acas/ACASLogin.asp
6282,NC,Provision for School Bus Emission Reduction Grants,"A pilot program will be established within the North Carolina
Department of Environment and Natural Resources to provide grants
towards the required 20% state funding match for the federal Safe
Accountable, Flexible, Efficient Transportation Equity Act - A
Legacy for Users (SAFETEA-LU), specifically for diesel school bus
retrofits or repowers that reduce particulate matter emissions.
Any repowering or replacement of existing diesel engines in
school buses must meet the U.S. Environmental Protection Agency
2007 Heavy-Duty Highway Diesel Standards. (Reference North
Carolina General Statutes ( http://www.ncleg.net/gascripts/Statutes/Statutes.asp )
143-215.107E, F, and H)",,,FALSE,90,Laws and Regulations,,,,2009-10-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HEV|HY|IR|NG|PHEV|LPG,GNT,,MAN|FLEET,http://www.ncleg.net/gascripts/Statutes/Statutes.asp
6287,NC,Alternative Fuel Vehicle (AFV) and Hybrid Electric Vehicle (HEV) Loans,"The [State Employees' Credit Union](https://www.ncsecu.org/) and the
[Local Government Federal Credit Union](https://www.lgfcu.org/) offer
green vehicle loans to purchase qualified new and used fuel-efficient
vehicles. Vehicles with a combined fuel economy rating of at least 28
miles per gallon, according to revised fuel economy ratings posted on
www.fueleconomy.gov, qualify. The loan interest rates are 0.5% lower
than traditional new or used vehicle loan rates.",,,FALSE,70,Utility/Private Incentives,,,,2012-10-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,LOANS,,FLEET|IND,
6297,KY,Vehicle Acquisition Priorities and Alternative Fuel Use Requirement,"The Kentucky Finance and Administration Cabinet (Cabinet) must develop a
strategy to replace at least 50% of commonwealth motor fleet light-duty
vehicles with energy-efficient vehicles including hybrid electric,
advanced lean burn, fuel cell, and alternative fuel vehicles. The
Cabinet must also develop a strategy to increase the use of ethanol
(including cellulosic ethanol), biodiesel, and other alternative fuels
in commonwealth motor vehicle fleets. The Cabinet must report the
life-cycle cost comparison of vehicles and targeted vehicle and fuel
usage amounts annually. (Reference Kentucky Revised Statutes 45A.625)",2007-08-22 00:00:00 UTC,,FALSE,55,Laws and Regulations,,,,2017-03-01 00:00:00 UTC,,,BIOD|ETH|ELEC|EFFEC|HEV|NG|PHEV|LPG,,REQ,FLEET,http://lrc.ky.gov/krs/titles.htm
6306,CA,Alternative Fuel Vehicle (AFV) Rebate Program,"The Fueling Alternatives vehicle rebate program is funded by the
California Air Resources Board and provides grants of up to
$5,000 to consumers who purchase or lease eligible zero emission
vehicles (ZEVs), plug-in hybrid electric vehicles, and AFVs
between May 24, 2007, and April 30, 2009. For the purposes of
this program, ZEVs include full function battery electric
vehicles, hydrogen fuel cell vehicles, low-speed or neighborhood
electric vehicles, and zero emission motorcycles.",,,FALSE,10,State Incentives,,,2009-04-30 00:00:00 UTC,,,,ELEC|HEV|HY|NG|PHEV,RBATE,,FLEET|IND,
6321,MI,"Alternative Fuel and Vehicle Research, Development, and Manufacturing Tax Credits","The following was repealed by Public Act (
http://www.legislature.mi.gov/(S(s5rqhsurbjiq0155omrbj545))/mileg.aspx?page=publicacts
) 39, 2011: Qualified taxpayers may claim a non-refundable credit
for tax liability attributable to research, development, or
manufacturing of qualified alternative fuel vehicles (AFVs) and
renewable fuel. For the purpose of this incentive, AFVs include
fuel cell, electric, hybrid electric, natural gas, E85, liquefied
petroleum gas or propane, and hydrogen vehicles. Renewable fuels
include biodiesel blends of at least 20%. The Michigan NextEnergy
Authority must certify eligible taxpayers. Additionally,
businesses located within the designated Alternative Energy Zone
that are engaged in qualified activities may claim a credit for
the qualified payroll amount. (Reference Michigan Compiled Laws ( http://www.legislature.mi.gov/ ) 207.821-207.827 and 208.1429)",2006-12-20 00:00:00 UTC,,FALSE,15,State Incentives,,,,,2011-05-25 00:00:00 UTC,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,TAX,,MAN|OTHER,http://www.legislature.mi.gov/
6323,MI,Advanced Vehicle Acquisition and Alternative Fuel Use Requirement,"The Michigan Department of Technology, Management, and Budget
(DTMB) is required to continue to comply with the requirements of
the federal Energy Policy Act of 1992. The DTMB must include
hybrid electric vehicles within the state's fleet if the vehicles
are determined to be cost effective and capable of meeting the
state's transportation needs. In addition, as the state's public
alternative fuel fueling infrastructure continues to develop, the
state's alternative fuel vehicle fleet is required to fuel with,
and operate using, alternative fuels to the extent possible. The
DTMB will develop rules to encourage or require the use of diesel
fuel with the highest percentage of biodiesel content available
for diesel-powered vehicles in the state fleet. (Reference
Executive Directive ( http://www.michigan.gov/gov/0,1607,7-168-36898---,00.html )
2007-22)",2007-11-14 00:00:00 UTC,,FALSE,70,Laws and Regulations,,,,2010-11-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,,REQ,FLEET,"http://www.michigan.gov/gov/0,1607,7-168-36898---,00.html"
6324,PA,Alternative Fuel Development and Deployment Grants,"The Pennsylvania Energy Development Authority (PEDA) provides grants of
up to \$1,000,000 for alternative energy projects and research related
to deployment projects or manufacturing. PEDA funding is available for
projects involving biomass, fuel cells, and clean and alternative fuels
for transportation, and may be used for equipment purchases,
construction, contractor expenses, and engineering design necessary for
construction or installation. Pure research is not eligible for funding.
The PEDA grant program is currently closed and no longer accepting
applications, but interested applicants may sign up for notifications
about the program status via the PEDA website (verified November 2015).
For more information, refer to the
[PEDA](https://www.dep.pa.gov/Business/Energy/OfficeofPollutionPrevention/FinancialOptions/Pages/PEDA.aspx)
website.",,,FALSE,30,State Incentives,,,,2016-10-01 00:00:00 UTC,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,,STATION|AFP|MAN|FLEET|OTHER,
6326,IL,Hybrid Electric Vehicle Rebate,"Through the Green Rewards Program, the Illinois State Treasury offers a
\$1,000 rebate for the purchase of a new hybrid or other fuel efficient
vehicle. Participating banks and credit unions agree to accept a
discounted deposit rate from the state for one year in exchange for
providing the \$1,000 rebates to Illinois residents. The original
vehicle purchase date must be on or after July 15, 2007, and rebates are
available for one year. Rebates are available for new compressed natural
gas, hybrid electric, electric, and fuel cell vehicles with less than
7,500 miles. Buyers must receive financing from a participating
financial institution.",,,FALSE,10,State Hybrid Incentives,,,2008-10-01 00:00:00 UTC,,,,ELEC|HEV|HY|NG|PHEV,RBATE,,FLEET|IND,
